"province_cn","year","city","IID","province","income","industry","education","gender","age","health","non_cognitive_score","cognitive_score","comprehensive_score","city_cn.x","city_tech","city_edu","city_industry","city_cn.y","robot_install","robot_stock","company","Yangtze","region","lag_company","ln_income","ln_company","robot","cable_per_area","industry_type"
"山西省","2016",141000,1404030001310002,140000,10000,"1",6,1,31,3,2.98447758939223,1.66849511061922,2.57161250220198,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.21034037197618,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030001010002,140000,1000,"1",7,0,49,2,4.03475851803721,0.121625994730622,2.8434729250986,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,6.90775527898214,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000310001,140000,20000,"1",6,0,50,3,3.43361183187704,1.3594933779565,2.5977365713004,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.90348755253613,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010001200001,140000,50000,"7",15,1,33,4,3.38655600396065,2.9957455437849,3.20578342940512,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.8197782844103,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030004510001,140000,12000,"1",9,1,50,5,3.59741031513683,2.03282450878959,2.60500475045924,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.39266192877014,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010000600002,140000,50000,"8",9,1,34,3,3.15075482875581,1.43671862971661,2.82365644043585,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.8197782844103,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030003610001,140000,5000,"1",9,0,42,3,2.95195697929568,3.56511781639156,3.09932058211978,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,8.51719319141624,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000610004,140000,50000,"1",9,1,44,5,3.60530673150653,1.68887103922973,2.9775724444345,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.8197782844103,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010003600003,140000,20000,"5",9,1,51,4,3.58535385342078,2.01824870050296,2.88878745860861,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.90348755253613,4.49980967033027,1.62179573123223,5.77389424242811,"2"
"山西省","2016",141000,1404030001110002,140000,12000,"1",6,0,50,4,2.77308243395279,1.59552431507421,2.44976726201177,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.39266192877014,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030002210001,140000,10000,"1",2,0,48,5,3.20768145861776,1.04256429686235,2.06746901776427,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.21034037197618,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010002100001,140000,20000,"1",12,0,44,4,3.63216883317405,2.71985910191116,3.08216051143614,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.90348755253613,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010003100002,140000,1000,"8",9,0,43,2,3.41536291723553,2.28255890819578,3.06232352531343,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,6.90775527898214,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030001010001,140000,15000,"1",8,1,50,3,3.1978402306407,2.54870556199676,2.63873529970603,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.61580548008435,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010001500001,140000,18000,"16",9,0,43,4,3.76201316502467,2.37406918624313,3.56356023238846,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.7981270368783,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404010001700003,140000,500,"16",9,1,56,3,4.01205646171605,1.9957455437849,2.95760941949249,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,6.21460809842219,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030000610002,140000,20000,"16",12,1,24,5,3.81918064304975,2.6894526032285,3.71104924015956,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.90348755253613,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030003510001,140000,10960,"1",12,1,61,3,2.96942420151081,2.06110377936469,2.49199423544483,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.30200756050201,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030003110001,140000,15000,"1",9,1,60,3,3.41536291723553,0.733562564199632,2.30076913853188,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.61580548008435,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030004810003,140000,36000,"12",12,1,25,5,3.76422839876366,2.07906169786827,3.36034333386245,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.4912742174382,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030003910001,140000,15000,"1",6,0,58,3,2.78220689127355,0.98813298381969,1.73905001574516,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.61580548008435,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000210002,140000,60000,"5",9,1,50,4,3.81421623107535,2.33911744934599,3.00285139062304,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,11.0020998412042,4.49980967033027,1.62179573123223,5.77389424242811,"2"
"山西省","2016",141000,1404010002600002,140000,20000,"1",12,1,52,2,3.3956804612814,2.3759056323513,3.03626863823579,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.90348755253613,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000210001,140000,25000,"8",9,0,49,2,2.6122159550883,1.73356256419963,2.34355021977695,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.1266311038503,4.49980967033027,1.62179573123223,5.77389424242811,"3"
"山西省","2016",141000,1404030000510002,140000,25000,"1",5,1,57,5,3.43361183187704,1.01215779817969,2.17988370920138,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.1266311038503,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030002310001,140000,10000,"1",12,1,61,3,3.62134041240905,1.67516757694126,2.66158293141612,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.21034037197618,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000310002,140000,15000,"1",6,1,50,2,3.59669354448053,1.01215779817969,2.91531800764738,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.61580548008435,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010005110002,140000,1e+05,"1",12,0,59,5,4.02686210166751,3.22174591083047,3.34073561164112,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,11.5129254649702,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030001510001,140000,13000,"1",9,1,59,3,2.99778476626101,0.938896220635305,1.81535552361765,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.47270463644367,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404010002500001,140000,4000,"1",9,1,58,5,3.20352141327141,1.93918700263469,2.0914558165609,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,8.29404964010203,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030004210001,140000,18000,"1",12,1,51,3,3.66151659071218,2.01824870050296,2.89546645406709,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.7981270368783,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000510001,140000,30000,"1",6,0,54,3,3.60336191989917,0.434591401609057,2.54179008327811,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,10.3089526606443,4.49980967033027,1.62179573123223,5.77389424242811,"1"
"山西省","2016",141000,1404030000610001,140000,10000,"3",9,0,22,5,3.58340904181342,2.32299597695058,2.70431671846983,"临汾",0.0030229104453133,0.165058306797111,0.4548,"临汾市",4.06217246076905,14.8888416593856,89,0,"central",89,9.21034037197618,4.49980967033027,1.62179573123223,5.77389424242811,"2"
"广东省","2014",440100,4402010004810002,440000,70000,"7",12,1,50,4,3.3908821910447,1.68205778405231,2.542306463388,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.1562505210315,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010007010001,440000,50000,"11",16,1,31,4,3.26827469355402,2.66802896636468,2.96975019594465,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.8197782844103,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010006410001,440000,30000,"11",6,1,47,4,3.60469727092234,1.6999467996503,2.68173699854197,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.3089526606443,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010010310001,440000,21600,"8",9,0,50,3,3.37608106632264,2.0100520502502,2.93589108787627,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.98044859367226,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4401020000600002,440000,18000,"3",12,0,48,4,3.37608106632264,3.23002568143863,3.3503439584247,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.7981270368783,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4431010005510001,440000,80000,"3",15,1,43,4,3.64759545998892,3.25802503205035,3.17289288270955,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.289781913656,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4404010010210001,440000,14400,"4",9,0,47,3,3.19297356706649,0.398021785108957,2.57243054007948,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.57498348556409,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4431010003510003,440000,36000,"9",15,1,24,5,3.41341703764876,2.70193518336901,2.81042317868806,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.4912742174382,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010007010002,440000,30000,"8",16,0,29,3,3.35951110106434,2.66802896636468,2.96592842567265,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.3089526606443,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4401020000500001,440000,5000,"16",7,1,49,3,3.42107727579398,2.57204876532415,2.91389546010689,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,8.51719319141624,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4401020000600001,440000,24000,"3",8,1,52,3,3.43871341401645,1.7099988499005,2.71693214637378,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.0858091093301,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4402020020610001,440000,2000,"3",15,1,32,4,3.15563759574037,2.70193518336901,2.9120787811044,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,7.60090245954208,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4404010000300001,440000,55000,"7",12,1,50,3,3.39191403848529,2.25802503205035,2.53072521745772,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.9150884642146,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4401020001800001,440000,30000,"11",9,0,44,4,3.82020770759944,2.91600194816484,3.12192969113446,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.3089526606443,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4401020006410001,440000,1500,"11",6,0,25,3,3,2.71789410001182,2.91508533761624,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,7.3132203870903,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010002600003,440000,36000,"7",12,1,34,2,2.79991987188024,2.07201590262979,2.57168045566608,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.4912742174382,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010002900002,440000,20000,"11",15,0,25,5,3.34691782901395,2.91600194816484,2.91726470407296,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.90348755253613,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010003600001,440000,24000,"13",9,0,45,4,3.57995457164661,2.90203141524075,3.34696887646666,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.0858091093301,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010005100002,440000,20000,"3",9,0,33,4,3.39191403848529,2.07201590262979,2.74126333734812,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.90348755253613,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4404010005200003,440000,42000,"11",12,1,53,3,3.13906763048207,2.33804631644808,2.82616998045281,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.6454248972655,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4431010004910001,440000,25000,"16",12,1,52,3,3.00548671099713,3.23002568143863,3.13734060452096,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.1266311038503,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010011910001,440000,40000,"7",12,1,34,4,3.41890374864589,2.04401655201807,2.88578532799038,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.5966347330961,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402020001400001,440000,90000,"14",16,1,43,3,3.01704813560693,3.54404941471242,2.87526495142511,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.4075649493124,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4.402020008e+15,440000,36000,"11",14,0,34,3,3.42052359870203,2.66604058264597,3.17824294854488,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.4912742174382,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010012510001,440000,24000,"3",9,0,47,3,3.2374916061892,2.01601720140635,3.13780665893947,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.0858091093301,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4.401020002e+15,440000,22000,"12",12,0,37,4,4.02691622642382,2.66604058264597,3.80523311857853,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.99879773234045,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402020004300002,440000,10000,"16",9,0,35,4,2.63386050823103,1.40001016882767,2.30843186420243,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.21034037197618,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010004900001,440000,65000,"7",9,1,50,4,3.56736129959622,2.03191783328561,2.7883592953467,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.0821425488778,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010000100002,440000,35000,"7",12,1,36,2,2.3793207664349,2.66604058264597,2.89569751324708,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.4631033404715,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402020012700002,440000,24000,"8",15,1,41,3,3.39029418842916,3.25802503205035,2.81042317868806,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.0858091093301,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010004900002,440000,15000,"12",9,0,47,4,3.79877819217275,3.23002568143863,3.36643248206291,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.61580548008435,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402010000900002,440000,18000,"11",9,1,58,3,3.35402439006721,2.58800768196695,2.77337102037843,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.7981270368783,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4.402010001e+15,440000,96000,"9",16,0,43,4,2.80485290578542,2.37201081821595,2.67288285706784,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.47210347045,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010001300002,440000,1e+05,"5",16,1,29,4,3.21219522982151,3.23002568143863,2.99069228132352,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.5129254649702,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4404010004700002,440000,50000,"7",15,1,46,3,3.45244836577434,1.71403390210147,2.93660858106668,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.8197782844103,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010002200001,440000,120000,"3",12,1,39,4,3.45793507677147,2.71789410001182,3.06532807041382,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.6952470217642,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4401020002200001,440000,72000,"16",9,0,39,5,3.41179718759263,2.88806088231665,2.47149755791612,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.1844213979982,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4401020002200002,440000,72000,"5",9,1,44,4,3.57122816053722,2.66604058264597,3.0380456526444,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.1844213979982,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4402010007210001,440000,150000,"15",19,1,33,5,2.65470202104218,2.04196988353581,2.23510584464171,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.9183905730784,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4402030002610001,440000,10000,"11",9,0,39,2,2.97422545328367,2.04401655201807,3.15174128060551,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,9.21034037197618,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4431010005010001,440000,40000,"5",16,1,34,5,2.80485290578542,2.66802896636468,2.67419504062161,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.5966347330961,8.54946675196653,1.88557996912172,7.48868582179276,"2"
"广东省","2014",440100,4431010001610001,440000,55000,"16",12,0,55,4,3.83725584320637,2.04401655201807,3.28906762823386,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.9150884642146,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010004600001,440000,148000,"8",8,0,33,3,3.6168123726241,2.35201684937218,3.23090254990777,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,11.9049675527463,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010004700001,440000,24000,"8",9,0,41,4,2.84056902705541,2.38791145009522,2.70066043953564,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.0858091093301,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440100,4404010005100001,440000,40000,"11",12,1,40,3,3.23417842234016,2.02402258317429,2.91052037814885,"广州",0.0392139769977161,0.159476532398251,0.6523,"广州市",5.59017543213721,15.9510096338836,5163,0,"east",5163,10.5966347330961,8.54946675196653,1.88557996912172,7.48868582179276,"3"
"广东省","2014",440700,4433010001710004,440000,70000,"3",12,0,28,4,3.60201124790204,3.57204876532415,3.5823264694726,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,11.1562505210315,4.68213122712422,2.111020491812,7.48868582179276,"2"
"广东省","2014",440700,4414010004010001,440000,3500,"1",5,1,52,3,4.2105018960286,2.01601720140635,3.05097005937101,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,8.1605182474775,4.68213122712422,2.111020491812,7.48868582179276,"1"
"广东省","2014",440700,4415010010510001,440000,120000,"3",15,1,26,4,3.0202878357192,2.88607249859794,2.92478754718529,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,11.6952470217642,4.68213122712422,2.111020491812,7.48868582179276,"2"
"广东省","2014",440700,4414010002600001,440000,21000,"3",6,0,44,4,3.57671487153435,0.9899479497498,2.63737574638035,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,9.95227771670556,4.68213122712422,2.111020491812,7.48868582179276,"2"
"广东省","2014",440700,4414010003300003,440000,60000,"16",9,1,32,4,4.02084151281115,3.23002568143863,3.49424683706878,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,11.0020998412042,4.68213122712422,2.111020491812,7.48868582179276,"3"
"广东省","2014",440700,4433010006110004,440000,40000,"1",6,1,63,4,3.5936895234045,1.02601096689301,2.77844103104066,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,10.5966347330961,4.68213122712422,2.111020491812,7.48868582179276,"1"
"广东省","2014",440700,4414010003300004,440000,20000,"3",9,0,31,4,3.30844017798032,2.91600194816484,2.76759506579633,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,9.90348755253613,4.68213122712422,2.111020491812,7.48868582179276,"2"
"广东省","2014",440700,4433010006110005,440000,24000,"3",15,0,30,3,3.19514709421458,2.40001016882767,2.89706869078922,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,10.0858091093301,4.68213122712422,2.111020491812,7.48868582179276,"2"
"广东省","2014",440700,4433010005710002,440000,30000,"1",4,1,59,4,3.05607946373251,1.34401146760423,2.63729713543635,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,10.3089526606443,4.68213122712422,2.111020491812,7.48868582179276,"1"
"广东省","2014",440700,4433010005710003,440000,18000,"3",9,0,56,3,3.60856413186334,1.32805255096142,2.99967114603878,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,9.7981270368783,4.68213122712422,2.111020491812,7.48868582179276,"2"
"广东省","2014",440700,4414010002900003,440000,80000,"16",12,1,35,4,3.7663752547518,2.02402258317429,2.83266802675387,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,11.289781913656,4.68213122712422,2.111020491812,7.48868582179276,"3"
"广东省","2014",440700,4433010006110001,440000,30000,"11",6,0,62,4,3.98464519818598,1.94400129877656,3.1629746184035,"江门",0.0218131977046586,0.230902227741644,0.4288,"江门市",7.25666284365615,20.7076046797096,107,0,"east",107,10.3089526606443,4.68213122712422,2.111020491812,7.48868582179276,"3"
